客户名称,渠道,服务期限,数量,结算月份,不含税收入,开始计费月份,结束计费月份,不含税单价,月摊收入,2017年摊销金额,2017年末累计摊销余额,2018年摊销金额,2018年末累计摊销余额,2019年摊销金额,2019年末累计摊销余额,2020年摊销金额,2020年末累计摊销余额,2021年摊销金额,2021年末累计摊销余额,2022年摊销金额,2022年末累计摊销余额,产品分类,激活开始月份,激活结束月份 
广汇汽车,广汇,36,133,2020-03,39134.3896,2020-03,2023-02-28 00:00:00,294.2435308270677,1087.066377777778,0,0,0,0,0,0,10870.66377777778,28263.725822222223,13044.796533333334,15218.929288888889,13044.796533333334,2174.1327555555545,追踪器,2020-01-01 00:00:00,2022-12-31 00:00:00
西宁尚胜名泰汽车销售有限公司,直销,36,48,2020-03,14068.2939,2020-03,2023-02-28 00:00:00,293.08945625,390.7859416666667,0,0,0,0,0,0,3907.859416666667,10160.434483333334,4689.4313,5471.003183333334,4689.4313,781.571883333334,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
上海享途网络科技有限公司,直销,36,69,2020-03,15265.4846,2020-03,2023-02-28 00:00:00,221.2389072463768,424.04123888888887,0,0,0,0,0,0,3392.329911111111,11873.154688888888,5088.494866666666,6784.659822222222,5088.494866666666,1696.164955555556,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
广东广物东本汽车贸易有限公司,代销,36,2,2020-03,2796.4514,2020-03,2023-02-28 00:00:00,1398.2257,77.67920555555555,0,0,0,0,0,0,776.7920555555555,2019.6593444444443,932.1504666666667,1087.5088777777776,932.1504666666667,155.35841111111085,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
苏州翼达飞汽车服务有限公司昆明分公司,直销,36,6,2020-03,1358.9916,2020-03,2023-02-28 00:00:00,226.4986,37.749766666666666,0,0,0,0,0,0,339.7479,1019.2437,452.9972,566.2465,452.9972,113.24929999999995,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
长春一驰汽车销售服务有限公司,直销,36,34,2020-03,9026.5476,2020-03,2023-02-28 00:00:00,265.48669411764706,250.73743333333334,0,0,0,0,0,0,2507.374333333333,6519.173266666667,3008.8492,3510.3240666666666,3008.8492,501.47486666666646,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
萍乡市睿宇科技有限公司,直销,36,1,2020-03,115.04,2020-03,2023-02-28 00:00:00,115.04,3.195555555555556,0,0,0,0,0,0,0,0,0,0,0,0,追踪器,,
上海野兰汽车用品有限公司,直销,36,83,2020-03,19978.7634,2020-03,2023-02-28 00:00:00,240.70799277108435,554.96565,0,0,0,0,0,0,4994.69085,14984.07255,6659.587799999999,8324.484750000001,6659.587799999999,1664.896950000002,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
内蒙古威耀商贸有限公司,直销,36,31,2020-03,6198.4471,2020-03,2023-02-28 00:00:00,199.94990645161292,172.17908611111113,0,0,0,0,0,0,1721.7908611111113,4476.656238888889,2066.1490333333336,2410.507205555555,2066.1490333333336,344.3581722222216,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
郑州法利汽车销售服务有限公司,代销,36,110,2020-03,20345.1375,2020-03,2023-02-28 00:00:00,184.95579545454547,565.1427083333333,0,0,0,0,0,0,5651.427083333333,14693.710416666669,6781.7125,7911.997916666669,6781.7125,1130.2854166666693,追踪器,2020-01-01 00:00:00,2022-12-31 00:00:00
重庆车乐道汽车用品有限公司,直销,36,29,2020-03,7699.1141,2020-03,2023-02-28 00:00:00,265.48669310344826,213.86428055555555,0,0,0,0,0,0,0,0,1924.778525,5774.335575,2566.3713666666667,3207.9642083333333,追踪器,2021-04-01 00:00:00,2024-03-31 00:00:00
葫芦岛市川达实业有限公司,代销,36,301,2020-03,79646.0083,2020-03,2023-02-28 00:00:00,264.6046787375415,2212.3891194444445,0,0,0,0,0,0,22123.891194444444,57522.11710555556,26548.669433333336,30973.447672222224,26548.669433333336,4424.778238888888,追踪器,2019-12-01 00:00:00,2022-11-30 00:00:00
云南桂鑫商务信息咨询有限公司,直销,36,14,2020-03,3792.3694,2020-03,2023-02-28 00:00:00,270.8835285714286,105.34359444444445,0,0,0,0,0,0,842.7487555555556,2949.620644444444,1264.1231333333335,1685.4975111111107,1264.1231333333335,421.3743777777772,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
上海晟暨实业有限公司,直销,36,361,2020-03,93319.4476,2020-03,2023-02-28 00:00:00,258.5026249307479,2592.2068777777777,0,0,0,0,0,0,0,0,23329.8619,69989.5857,31106.482533333332,38883.10316666667,追踪器,2021-04-01 00:00:00,2024-03-31 00:00:00
贵港雄峰骏里程汽车有限公司,代销,36,3,2020-03,929.2035,2020-03,2023-02-28 00:00:00,309.73449999999997,25.811208333333333,0,0,0,0,0,0,258.1120833333333,671.0914166666666,309.7345,361.3569166666666,309.7345,51.622416666666595,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
哈密市名驰汽车服务有限公司,直销,36,20,2020-03,4814.1599,2020-03,2023-02-28 00:00:00,240.70799499999998,133.72666388888888,0,0,0,0,0,0,1203.539975,3610.619925,1604.7199666666666,2005.8999583333334,1604.7199666666666,401.17999166666687,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,320,2020-03,78000.0076,2020-03,2023-02-28 00:00:00,243.75002375,2166.6668777777777,0,0,0,0,0,0,21666.668777777777,56333.33882222222,26000.002533333332,30333.336288888888,26000.002533333332,4333.333755555555,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
广东亚太汽车实业有限公司,代销,36,44,2020-03,28159.292,2020-03,2023-02-28 00:00:00,639.9839090909092,782.2025555555556,0,0,0,0,0,0,7822.025555555556,20337.266444444445,9386.430666666667,10950.835777777778,9386.430666666667,1564.4051111111112,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
重庆车乐道汽车用品有限公司,直销,36,4,2020-03,1061.9468,2020-03,2023-02-28 00:00:00,265.4867,29.49852222222222,0,0,0,0,0,0,0,0,206.48965555555554,855.4571444444443,353.98226666666665,501.4748777777777,追踪器,2021-06-01 00:00:00,2024-05-31 00:00:00
聊城荣泰网络科技有限公司,直销,36,26,2020-03,5522.1245,2020-03,2023-02-28 00:00:00,212.38940384615384,153.3923472222222,0,0,0,0,0,0,1533.9234722222222,3988.2010277777777,1840.7081666666666,2147.492861111111,1840.7081666666666,306.7846944444443,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
清远市广物骏孚汽车销售服务有限公司,代销,36,2,2020-03,2265.4691,2020-03,2023-02-28 00:00:00,1132.73455,62.92969722222222,0,0,0,0,0,0,629.2969722222222,1636.1721277777776,755.1563666666666,881.015761111111,755.1563666666666,125.85939444444443,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
绵阳鑫驰骋商贸有限公司,代销,36,79,2020-03,25168.1444,2020-03,2023-02-28 00:00:00,318.5841063291139,699.1151222222222,0,0,0,0,0,0,6991.151222222223,18176.99317777778,8389.381466666666,9787.611711111113,8389.381466666666,1398.2302444444467,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
西宁尚胜名泰汽车销售有限公司,直销,36,12,2020-03,2123.8943,2020-03,2023-02-28 00:00:00,176.99119166666665,58.99706388888889,0,0,0,0,0,0,530.973575,1592.920725,707.9647666666667,884.9559583333332,707.9647666666667,176.9911916666665,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
贵阳嘉鑫汽车装饰经营部,直销,36,143,2020-03,31890.259,2020-03,2023-02-28 00:00:00,223.00880419580417,885.8405277777778,0,0,0,0,0,0,7972.56475,23917.69425,10630.086333333333,13287.607916666668,10630.086333333333,2657.521583333335,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
长春一驰汽车销售服务有限公司,直销,36,16,2020-03,4247.7871,2020-03,2023-02-28 00:00:00,265.48669375,117.9940861111111,0,0,0,0,0,0,1061.946775,3185.8403249999997,1415.9290333333333,1769.9112916666663,1415.9290333333333,353.982258333333,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
成都创晟汽车服务有限公司,直销,36,1994,2020-03,359978.8257,2020-03,2023-02-28 00:00:00,180.5310058676028,9999.411825,0,0,0,0,0,0,99994.11825,259984.70745,119992.94189999999,139991.76555,119992.94189999999,19998.82365000002,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
内蒙古威耀商贸有限公司,直销,36,27,2020-03,5398.6474,2020-03,2023-02-28 00:00:00,199.9499037037037,149.96242777777778,0,0,0,0,0,0,1349.66185,4048.98555,1799.5491333333334,2249.4364166666664,1799.5491333333334,449.887283333333,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
郑州法利汽车销售服务有限公司,代销,36,112,2020-03,20715.0491,2020-03,2023-02-28 00:00:00,184.9557955357143,575.4180305555556,0,0,0,0,0,0,5754.180305555556,14960.868794444445,6905.016366666667,8055.852427777778,6905.016366666667,1150.8360611111111,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
厦门汇贷汽车经纪有限公司,直销,36,92,2020-03,18641.0396,2020-03,2023-02-28 00:00:00,202.6199956521739,517.8066555555556,0,0,0,0,0,0,5178.066555555556,13462.973044444443,6213.679866666667,7249.293177777776,6213.679866666667,1035.6133111111085,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
重庆车乐道汽车用品有限公司,直销,36,3,2020-03,796.4601,2020-03,2023-02-28 00:00:00,265.4867,22.123891666666665,0,0,0,0,0,0,0,0,221.23891666666665,575.2211833333333,265.4867,309.73448333333334,追踪器,2021-03-01 00:00:00,2024-02-29 00:00:00
成都荣和汽车服务有限公司,直销,36,12,2020-03,1592.9207,2020-03,2023-02-28 00:00:00,132.74339166666667,44.24779722222222,0,0,0,0,0,0,442.4779722222222,1150.4427277777777,530.9735666666666,619.4691611111111,530.9735666666666,88.49559444444458,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,21,2020-03,6076.9904,2020-03,2023-02-28 00:00:00,289.38049523809525,168.80528888888887,0,0,0,0,0,0,1519.2475999999997,4557.7428,2025.6634666666664,2532.0793333333336,2025.6634666666664,506.41586666666717,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
佛山市鑫车汽车服务有限公司,直销,36,4,2020-03,2714.96,2020-03,2023-02-28 00:00:00,678.74,75.41555555555556,0,0,0,0,0,0,754.1555555555556,1960.8044444444445,904.9866666666667,1055.8177777777778,904.9866666666667,150.8311111111111,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
长沙祺捷汽车用品有限公司,直销,36,10,2020-03,1866.756,2020-03,2023-02-28 00:00:00,186.6756,51.85433333333334,0,0,0,0,0,0,518.5433333333334,1348.2126666666668,622.2520000000001,725.9606666666667,622.2520000000001,103.70866666666666,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
甘肃嘉盛源商贸有限公司,直销,36,33,2020-03,9549.5563,2020-03,2023-02-28 00:00:00,289.38049393939394,265.2654527777778,0,0,0,0,0,0,2387.389075,7162.167225,3183.1854333333335,3978.9817916666666,3183.1854333333335,795.796358333333,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
郑州法利汽车销售服务有限公司,代销,36,22,2020-03,4069.0275,2020-03,2023-02-28 00:00:00,184.95579545454547,113.02854166666667,0,0,0,0,0,0,1130.2854166666666,2938.7420833333335,1356.3425,1582.3995833333336,1356.3425,226.0570833333336,追踪器,2019-12-01 00:00:00,2022-11-30 00:00:00
聊城荣泰网络科技有限公司,直销,36,24,2020-03,5097.3457,2020-03,2023-02-28 00:00:00,212.38940416666665,141.5929361111111,0,0,0,0,0,0,1132.7434888888888,3964.602211111111,1699.1152333333332,2265.4869777777776,1699.1152333333332,566.3717444444444,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
萍乡市睿宇科技有限公司,直销,36,17,2020-03,1955.68,2020-03,2023-02-28 00:00:00,115.04,54.324444444444445,0,0,0,0,0,0,543.2444444444444,1412.4355555555558,651.8933333333333,760.5422222222224,651.8933333333333,108.64888888888913,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
常州优尼卡贸易有限公司,直销,36,8,2020-03,1882.7848,2020-03,2023-02-28 00:00:00,235.3481,52.29957777777778,0,0,0,0,0,0,522.9957777777778,1359.7890222222222,627.5949333333333,732.1940888888889,627.5949333333333,104.59915555555563,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
广汇汽车,广汇,36,11,2020-03,3006.7564,2020-03,2023-02-28 00:00:00,273.3414909090909,83.52101111111112,0,0,0,0,0,0,835.2101111111112,2171.5462888888887,1002.2521333333334,1169.2941555555553,1002.2521333333334,167.04202222222193,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
云南桂鑫商务信息咨询有限公司,直销,36,2,2020-03,548.5056,2020-03,2023-02-28 00:00:00,274.2528,15.236266666666666,0,0,0,0,0,0,152.36266666666666,396.1429333333333,182.8352,213.30773333333332,182.8352,30.47253333333333,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
兰州富巨鑫商贸有限公司,直销,36,84,2020-03,22300.8823,2020-03,2023-02-28 00:00:00,265.48669404761904,619.4689527777778,0,0,0,0,0,0,6194.689527777778,16106.192772222224,7433.627433333333,8672.565338888891,7433.627433333333,1238.9379055555582,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
南京趣融网络技术有限公司,直销,36,33,2020-03,9549.5563,2020-03,2023-02-28 00:00:00,289.38049393939394,265.2654527777778,0,0,0,0,0,0,2652.6545277777777,6896.9017722222225,3183.1854333333335,3713.716338888889,3183.1854333333335,530.5309055555554,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
成都易博鑫科技有限公司,直销,36,926,2020-03,206506.1528,2020-03,2023-02-28 00:00:00,223.00880431965444,5736.282022222223,0,0,0,0,0,0,57362.820222222224,149143.3325777778,68835.38426666668,80307.94831111112,68835.38426666668,11472.564044444443,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
贵阳嘉鑫汽车装饰经营部,直销,36,770,2020-03,171716.7793,2020-03,2023-02-28 00:00:00,223.0088042857143,4769.910536111111,0,0,0,0,0,0,38159.284288888884,133557.4950111111,57238.92643333333,76318.56857777778,57238.92643333333,19079.642144444457,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
贵州车喜达汽车销售服务有限责任公司,直销,36,27,2020-03,6115.4621,2020-03,2023-02-28 00:00:00,226.49859629629628,169.87394722222223,0,0,0,0,0,0,1698.7394722222223,4416.722627777777,2038.4873666666667,2378.2352611111105,2038.4873666666667,339.7478944444438,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
成都福聚盈汽车服务有限公司,直销,36,9,2020-03,3392.4699,2020-03,2023-02-28 00:00:00,376.9411,94.235275,0,0,0,0,0,0,942.35275,2450.11715,1130.8233,1319.29385,1130.8233,188.47055,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
成都创晟汽车服务有限公司,直销,36,306,2020-03,27631.8654,2020-03,2023-02-28 00:00:00,90.3002137254902,767.5518166666666,0,0,0,0,0,0,6907.966349999999,20723.89905,9210.621799999999,11513.277250000001,9210.621799999999,2302.655450000002,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
广东亚太汽车实业有限公司,代销,36,6,2020-03,4141.593,2020-03,2023-02-28 00:00:00,690.2655,115.04424999999999,0,0,0,0,0,0,1150.4424999999999,2991.1504999999997,1380.531,1610.6194999999998,1380.531,230.08849999999984,追踪器,2019-12-01 00:00:00,2022-11-30 00:00:00
厦门汇贷汽车经纪有限公司,直销,36,28,2020-03,5673.3599,2020-03,2023-02-28 00:00:00,202.61999642857145,157.59333055555555,0,0,0,0,0,0,1418.3399749999999,4255.0199250000005,1891.1199666666666,2363.899958333334,1891.1199666666666,472.77999166666723,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
成都车亿科技有限公司,直销,36,7,2020-03,1486.7258,2020-03,2023-02-28 00:00:00,212.3894,41.297938888888886,0,0,0,0,0,0,412.9793888888889,1073.746411111111,495.5752666666666,578.1711444444444,495.5752666666666,82.59587777777779,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
重庆车乐道汽车用品有限公司,直销,36,7,2020-03,1858.4069,2020-03,2023-02-28 00:00:00,265.4867,51.622413888888886,0,0,0,0,0,0,0,0,309.7344833333333,1548.6724166666668,619.4689666666666,929.2034500000002,追踪器,2021-07-01 00:00:00,2024-06-30 00:00:00
深圳麦肯锡科技有限公司,直销,36,11,2020-03,3183.1854,2020-03,2023-02-28 00:00:00,289.3804909090909,88.42181666666666,0,0,0,0,0,0,884.2181666666665,2298.9672333333333,1061.0618,1237.9054333333333,1061.0618,176.8436333333334,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
成都荣和汽车服务有限公司,直销,36,8,2020-03,1061.9471,2020-03,2023-02-28 00:00:00,132.7433875,29.498530555555558,0,0,0,0,0,0,265.486775,796.460325,353.9823666666667,442.47795833333333,353.9823666666667,88.49559166666666,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
上海享途网络科技有限公司,直销,36,51,2020-03,11283.1842,2020-03,2023-02-28 00:00:00,221.23890588235292,313.42178333333334,0,0,0,0,0,0,2820.79605,8462.388149999999,3761.0614,4701.326749999998,3761.0614,940.2653499999983,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
佛山市鑫车汽车服务有限公司,直销,36,1,2020-03,678.74,2020-03,2023-02-28 00:00:00,678.74,18.85388888888889,0,0,0,0,0,0,169.685,509.055,226.24666666666667,282.80833333333334,226.24666666666667,56.56166666666667,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
苏州翼达飞汽车服务有限公司昆明分公司,直销,36,54,2020-03,12230.9242,2020-03,2023-02-28 00:00:00,226.49859629629628,339.74789444444446,0,0,0,0,0,0,3397.4789444444446,8833.445255555554,4076.9747333333335,4756.470522222221,4076.9747333333335,679.4957888888875,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
萍乡市睿宇科技有限公司,直销,36,2,2020-03,230.08,2020-03,2023-02-28 00:00:00,115.04,6.391111111111112,0,0,0,0,0,0,0,0,70.30222222222223,159.77777777777777,76.69333333333334,83.08444444444443,追踪器,2021-02-01 00:00:00,2024-01-31 00:00:00
上海野兰汽车用品有限公司,直销,36,10,2020-03,2407.0799,2020-03,2023-02-28 00:00:00,240.70799000000002,66.86333055555556,0,0,0,0,0,0,668.6333055555556,1738.4465944444446,802.3599666666668,936.0866277777778,802.3599666666668,133.72666111111107,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
重庆卡达能汽车用品有限公司,直销,36,33,2020-03,9549.5563,2020-03,2023-02-28 00:00:00,289.38049393939394,265.2654527777778,0,0,0,0,0,0,2387.389075,7162.167225,3183.1854333333335,3978.9817916666666,3183.1854333333335,795.796358333333,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
萍乡市睿宇科技有限公司,直销,36,80,2020-03,9203.2001,2020-03,2023-02-28 00:00:00,115.04000125,255.64444722222223,0,0,0,0,0,0,2300.800025,6902.400075,3067.733366666667,3834.6667083333327,3067.733366666667,766.9333416666659,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
杭州天一汽车有限公司,直销,36,101,2020-03,29227.4298,2020-03,2023-02-28 00:00:00,289.38049306930697,811.87305,0,0,0,0,0,0,6494.9844,22732.4454,9742.4766,12989.9688,9742.4766,3247.4922000000006,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
天津博惠贸易有限公司,代销,36,48,2020-03,14601.7717,2020-03,2023-02-28 00:00:00,304.2035770833333,405.6047694444444,0,0,0,0,0,0,4056.047694444444,10545.724005555556,4867.257233333333,5678.466772222223,4867.257233333333,811.2095388888902,追踪器,2020-02-01 00:00:00,2023-01-31 00:00:00
常州优尼卡贸易有限公司,直销,36,12,2020-03,2824.1772,2020-03,2023-02-28 00:00:00,235.34810000000002,78.44936666666666,0,0,0,0,0,0,706.0443,2118.1329,941.3924,1176.7405,941.3924,235.34810000000016,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
云南桂鑫商务信息咨询有限公司,直销,36,6,2020-03,1645.5168,2020-03,2023-02-28 00:00:00,274.25280000000004,45.708800000000004,0,0,0,0,0,0,411.3792,1234.1376,548.5056000000001,685.632,548.5056000000001,137.12639999999988,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
上海晟暨实业有限公司,直销,36,37,2020-03,9469.8126,2020-03,2023-02-28 00:00:00,255.94088108108107,263.05035,0,0,0,0,0,0,0,0,2630.5035,6839.3090999999995,3156.6041999999998,3682.7048999999997,追踪器,2021-03-01 00:00:00,2024-02-29 00:00:00
兰州富巨鑫商贸有限公司,直销,36,16,2020-03,4247.7871,2020-03,2023-02-28 00:00:00,265.48669375,117.9940861111111,0,0,0,0,0,0,1061.946775,3185.8403249999997,1415.9290333333333,1769.9112916666663,1415.9290333333333,353.982258333333,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
南京趣融网络技术有限公司,直销,36,26,2020-03,7523.8928,2020-03,2023-02-28 00:00:00,289.3804923076923,208.9970222222222,0,0,0,0,0,0,1880.9732,5642.919599999999,2507.9642666666664,3134.955333333333,2507.9642666666664,626.9910666666665,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
成都易博鑫科技有限公司,直销,36,77,2020-03,17370.793,2020-03,2023-02-28 00:00:00,225.5947142857143,482.5220277777778,0,0,0,0,0,0,4342.69825,13028.09475,5790.2643333333335,7237.830416666667,5790.2643333333335,1447.5660833333332,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,200,2020-03,37168.1396,2020-03,2023-02-28 00:00:00,185.840698,1032.4483222222223,0,0,0,0,0,0,8259.586577777778,28908.553022222222,12389.379866666666,16519.173155555556,12389.379866666666,4129.79328888889,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
乐山市城琪汽车销售服务有限公司,直销,36,3,2020-03,989.0634,2020-03,2023-02-28 00:00:00,329.6878,27.473983333333333,0,0,0,0,0,0,247.26585,741.79755,329.6878,412.10975,329.6878,82.42195000000004,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
贵州车喜达汽车销售服务有限责任公司,直销,36,73,2020-03,16534.3975,2020-03,2023-02-28 00:00:00,226.49859589041094,459.2888194444444,0,0,0,0,0,0,4133.599375,12400.798125,5511.465833333333,6889.332291666667,5511.465833333333,1377.8664583333339,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
广东广物东本汽车贸易有限公司,代销,36,1,2020-04,1309.7257,2020-04,2023-03-31 00:00:00,1309.7257,36.38126944444444,0,0,0,0,0,0,327.431425,982.294275,436.5752333333333,545.7190416666667,436.5752333333333,109.14380833333342,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
乌鲁木齐玉利金鸿汽车用品有限公司,直销,36,914,2020-04,203830.0471,2020-04,2023-03-31 00:00:00,223.0088042669584,5661.945752777778,0,0,0,0,0,0,50957.511775,152872.535325,67943.34903333333,84929.18629166667,67943.34903333333,16985.83725833334,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
内蒙古威耀商贸有限公司,直销,36,30,2020-04,5998.4972,2020-04,2023-03-31 00:00:00,199.94990666666666,166.6249222222222,0,0,0,0,0,0,1332.9993777777777,4665.497822222222,1999.4990666666665,2665.9987555555554,1999.4990666666665,666.4996888888888,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
郑州法利汽车销售服务有限公司,代销,36,705,2020-04,130393.8357,2020-04,2023-03-31 00:00:00,184.95579531914893,3622.0509916666665,0,0,0,0,0,0,32598.458925,97795.376775,43464.611899999996,54330.764875,43464.611899999996,10866.152975000005,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
厦门汇贷汽车经纪有限公司,直销,36,15,2020-04,3039.2999,2020-04,2023-03-31 00:00:00,202.61999333333333,84.42499722222222,0,0,0,0,0,0,759.824975,2279.474925,1013.0999666666667,1266.3749583333333,1013.0999666666667,253.27499166666666,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
贵州车吉家信息咨询服务有限公司,直销,36,37,2020-04,9965.4094,2020-04,2023-03-31 00:00:00,269.3353891891892,276.8169277777778,0,0,0,0,0,0,2214.535422222222,7750.873977777778,3321.8031333333333,4429.070844444444,3321.8031333333333,1107.267711111111,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
佛山市鑫车汽车服务有限公司,直销,36,4,2020-04,941.4,2020-04,2023-03-31 00:00:00,235.35,26.15,0,0,0,0,0,0,235.35,706.05,313.79999999999995,392.25,313.79999999999995,78.45000000000005,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
厦门汇贷汽车经纪有限公司,直销,36,10,2020-04,2026.2,2020-04,2023-03-31 00:00:00,202.62,56.28333333333333,0,0,0,0,0,0,281.41666666666663,1744.7833333333333,675.4,1069.3833333333332,675.4,393.98333333333323,追踪器,2020-08-01 00:00:00,2023-07-31 00:00:00
甘肃嘉盛源商贸有限公司,直销,36,330,2020-04,74920.3392,2020-04,2023-03-31 00:00:00,227.0313309090909,2081.1205333333332,0,0,0,0,0,0,16648.964266666666,58271.37493333334,24973.4464,33297.92853333334,24973.4464,8324.482133333338,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
重庆卡达能汽车用品有限公司,直销,36,194,2020-04,44923.0003,2020-04,2023-03-31 00:00:00,231.56185721649484,1247.8611194444445,0,0,0,0,0,0,11230.750075,33692.250224999996,14974.333433333333,18717.916791666663,14974.333433333333,3743.5833583333297,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
上海联越电子科技有限公司,直销,36,68,2020-04,16368.1435,2020-04,2023-03-31 00:00:00,240.70799264705883,454.6706527777778,0,0,0,0,0,0,3182.6945694444444,13185.448930555556,5456.047833333333,7729.401097222223,5456.047833333333,2273.35326388889,追踪器,2020-06-01 00:00:00,2023-05-31 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,40,2020-04,8460.0,2020-04,2023-03-31 00:00:00,211.5,235.0,0,0,0,0,0,0,2115.0,6345.0,2820.0,3525.0,2820.0,705.0,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
成都零六六科技有限公司,直销,36,49,2020-04,11098.4312,2020-04,2023-03-31 00:00:00,226.49859591836736,308.2897555555556,0,0,0,0,0,0,2466.3180444444447,8632.113155555557,3699.4770666666673,4932.636088888889,3699.4770666666673,1233.1590222222221,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
杭州天一汽车有限公司,直销,36,69,2020-04,19967.254,2020-04,2023-03-31 00:00:00,289.3804927536232,554.6459444444445,0,0,0,0,0,0,4437.167555555556,15530.086444444445,6655.751333333334,8874.335111111111,6655.751333333334,2218.583777777778,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
天津博惠贸易有限公司,代销,36,41,2020-04,11123.8954,2020-04,2023-03-31 00:00:00,271.3145219512195,308.99709444444443,0,0,0,0,0,0,2780.97385,8342.92155,3707.965133333333,4634.956416666666,3707.965133333333,926.9912833333328,追踪器,2020-03-01 00:00:00,2023-02-28 00:00:00
常州优尼卡贸易有限公司,直销,36,16,2020-04,3765.5696,2020-04,2023-03-31 00:00:00,235.3481,104.59915555555555,0,0,0,0,0,0,941.3924,2824.1772,1255.1898666666666,1568.9873333333335,1255.1898666666666,313.7974666666669,追踪器,2020-04-01 00:00:00,2023-03-31 00:00:00
山东阳光泰富信息管理咨询服务有限公司,直销,36,16,2020-04,4258.875,2020-04,2023-03-31 00:00:00,266.1796875,118.30208333333333,0,0,0,0,0,0,946.4166666666666,3312.4583333333335,1419.625,1892.8333333333335,1419.625,473.2083333333335,追踪器,2020-05-01 00:00:00,2023-04-30 00:00:00
